,,,,,,
,ETF statistics ,,,,Example command:,
,,GOOGLEFINANCE - Google Docs Editors Help,,,,"GOOGLEFINANCE(""NASDAQ:GOOG"", ""price"", DATE(2014,1,1), DATE(2014,12,31), ""DAILY"")

"
,,Date,Price (Closing),,,
,,Date,Close,,"if we're want historical data for all the ETFs on some big list we compile from Morningstar or Google or wherever,  we can use Sheets' functions to ""for-each"" through all of em and put all the data in Sheets properly",
,,8/22/2005 16:00:00,38.84,,,
,,8/23/2005 16:00:00,38.67,,,
,,8/24/2005 16:00:00,38.5,,,
,,8/25/2005 16:00:00,38.59,,,
,,8/26/2005 16:00:00,38.46,,,
,,8/29/2005 16:00:00,38.7,,,
,,8/30/2005 16:00:00,38.59,,,
,,8/31/2005 16:00:00,38.98,,,
,,9/1/2005 16:00:00,38.92,,,
,,9/2/2005 16:00:00,38.77,,,
,,9/5/2005 16:00:00,39.03,,,
,,9/6/2005 16:00:00,39.34,,,
,,9/7/2005 16:00:00,39.37,,,
,,9/8/2005 16:00:00,39.4,,,
,,9/9/2005 16:00:00,39.62,,,
,,9/12/2005 16:00:00,39.73,,,
,,9/13/2005 16:00:00,39.63,,,
,,9/14/2005 16:00:00,39.18,,,
,,9/15/2005 16:00:00,39.22,,,
,,9/16/2005 16:00:00,39.4,,,
,,9/19/2005 16:00:00,39.09,,,
,,9/20/2005 16:00:00,38.9,,,
,,9/21/2005 16:00:00,38.5,,,
,,9/22/2005 16:00:00,38.51,,,
,,9/23/2005 16:00:00,38.75,,,
,,9/26/2005 16:00:00,38.81,,,
,,9/27/2005 16:00:00,38.81,,,
,,9/28/2005 16:00:00,38.68,,,
,,9/29/2005 16:00:00,39.2,,,
,,9/30/2005 16:00:00,39.46,,,
,,10/3/2005 16:00:00,39.56,,,
,,10/4/2005 16:00:00,39.3,,,
,,10/5/2005 16:00:00,38.76,,,
,,10/6/2005 16:00:00,38.25,,,
,,10/7/2005 16:00:00,38.34,,,
,,10/10/2005 16:00:00,38.13,,,
,,10/11/2005 16:00:00,37.94,,,
,,10/12/2005 16:00:00,37.49,,,
,,10/13/2005 16:00:00,37.78,,,
,,10/14/2005 16:00:00,38.06,,,
,,10/17/2005 16:00:00,38.18,,,
,,10/18/2005 16:00:00,37.91,,,
,,10/19/2005 16:00:00,38.67,,,
,,10/20/2005 16:00:00,38.31,,,
,,10/21/2005 16:00:00,38.55,,,
,,10/24/2005 16:00:00,39.16,,,
,,10/25/2005 16:00:00,39.01,,,
,,10/26/2005 16:00:00,38.81,,,
,,10/27/2005 16:00:00,38.03,,,
,,10/28/2005 16:00:00,38.32,,,
,,10/31/2005 16:00:00,38.87,,,
,,11/1/2005 16:00:00,38.84,,,
,,11/2/2005 16:00:00,39.35,,,
,,11/3/2005 16:00:00,39.94,,,
,,11/4/2005 16:00:00,40.08,,,
,,11/7/2005 16:00:00,40.13,,,
,,11/8/2005 16:00:00,40.14,,,
,,11/9/2005 16:00:00,40.16,,,
,,11/10/2005 16:00:00,40.6,,,
,,11/11/2005 16:00:00,40.71,,,
,,11/14/2005 16:00:00,40.71,,,
,,11/15/2005 16:00:00,40.52,,,
,,11/16/2005 16:00:00,40.77,,,
,,11/17/2005 16:00:00,41.31,,,
,,11/18/2005 16:00:00,41.45,,,
,,11/21/2005 16:00:00,41.55,,,
,,11/22/2005 16:00:00,41.7,,,
,,11/23/2005 16:00:00,41.8,,,
,,11/28/2005 16:00:00,41.54,,,
,,11/29/2005 16:00:00,41.34,,,
,,11/30/2005 16:00:00,41.24,,,
,,12/1/2005 16:00:00,42.01,,,
,,12/2/2005 16:00:00,42.11,,,
,,12/5/2005 16:00:00,41.8,,,
,,12/6/2005 16:00:00,41.94,,,
,,12/7/2005 16:00:00,41.86,,,
,,12/8/2005 16:00:00,41.56,,,
,,12/9/2005 16:00:00,41.72,,,
,,12/12/2005 16:00:00,41.87,,,
,,12/13/2005 16:00:00,42.04,,,
,,12/14/2005 16:00:00,41.9,,,
,,12/15/2005 16:00:00,41.97,,,
,,12/16/2005 16:00:00,41.58,,,
